iter	MAPE	RMSE	MAE
2165	0.006111955214	0.1150007669	0.08596724373
2166	0.006110662607	0.1149757209	0.08594935448
2167	0.006109992422	0.1149609943	0.08594023882
2168	0.00610876455	0.1149358945	0.08592378672
2169	0.006107609842	0.114909353	0.08590754281
2170	0.006107148172	0.1149015792	0.08590121719
2171	0.006106658556	0.1148925136	0.08589425255
2172	0.006106039829	0.1148807313	0.08588562784
2173	0.006105117681	0.1148616361	0.08587303953
2174	0.006104102923	0.1148364047	0.08585906969
2175	0.006102941725	0.1148099369	0.08584297885
2176	0.006102102364	0.1147962299	0.08583138722
2177	0.006101550606	0.1147817429	0.08582348405
2178	0.006100431792	0.1147611322	0.08580809431
2179	0.006100111568	0.1147531878	0.08580317725
2180	0.006099737653	0.1147399413	0.08579747718
2181	0.006099041646	0.1147199997	0.08578715586
2182	0.006098441011	0.1147115442	0.08577922006
2183	0.006098101191	0.1147056564	0.08577460973
2184	0.006096782267	0.1146798882	0.08575574555
2185	0.006095654377	0.1146614904	0.08573947714
2186	0.006094463584	0.1146375274	0.08572301594
2187	0.006093768288	0.1146187987	0.08571301353
2188	0.006093244739	0.1146070675	0.08570584788
2189	0.006092574144	0.114594132	0.08569608292
2190	0.00609191193	0.1145762761	0.08568606961
2191	0.006091891887	0.1145759756	0.08568576594
2192	0.006091214787	0.1145649201	0.08567652659
2193	0.006090548901	0.1145526418	0.0856662822
2194	0.00608915331	0.1145286964	0.08564651201
2195	0.006087586939	0.1145058236	0.08562402156
2196	0.006087043658	0.1144965442	0.08561667445
2197	0.006086837606	0.1144912577	0.08561364385
2198	0.00608642854	0.1144826243	0.08560752664
2199	0.006085507592	0.1144568194	0.08559430397
2200	0.006084643139	0.1144376282	0.0855825493
2201	0.006084241123	0.1144265186	0.08557680402
2202	0.006083687431	0.1144103101	0.08556899308
2203	0.006083045879	0.1143976044	0.08555979541
2204	0.00608259987	0.1143859725	0.0855537843
2205	0.006080549865	0.1143542874	0.08552372232
2206	0.006080358386	0.1143479812	0.08552078591
2207	0.006079550354	0.1143341302	0.08550907477
2208	0.006079084269	0.1143243089	0.08550227211
2209	0.006078386454	0.1143101345	0.08549217629
2210	0.006077593664	0.1142940054	0.08548117695
2211	0.006077389602	0.1142869021	0.0854780303
2212	0.006076443539	0.1142680241	0.08546517815
2213	0.006075461574	0.1142509912	0.08545074299
2214	0.006075444079	0.114250672	0.08545047808
2215	0.006074337183	0.1142306296	0.08543546612
2216	0.006073940998	0.1142230402	0.0854301864
2217	0.006073594773	0.1142179667	0.0854250301
2218	0.00607261045	0.114199732	0.08541132351
2219	0.006071653267	0.1141840607	0.08539722398
2220	0.006071633313	0.1141837969	0.08539692664
2221	0.006070828798	0.1141716452	0.08538593229
2222	0.006069802465	0.1141535719	0.08537091056
2223	0.006069210808	0.1141380669	0.08536243045
2224	0.006068166766	0.1141195391	0.08534714857
2225	0.006066585135	0.1140917317	0.08532499778
2226	0.006065302391	0.114072964	0.08530609974
2227	0.00606400157	0.1140449207	0.08528723318
2228	0.006062918726	0.1140274899	0.08527140342
2229	0.006061674285	0.1140089441	0.08525316849
2230	0.006060810503	0.1139911363	0.08524150751
2231	0.006059932401	0.1139774258	0.08522929495
2232	0.006059055971	0.1139558776	0.08521734647
2233	0.006058010323	0.1139381007	0.0852034916
2234	0.006057584956	0.113928322	0.08519702041
2235	0.006056776539	0.1139097778	0.08518571905
2236	0.006055501385	0.1138906133	0.08516833469
2237	0.006054239997	0.1138690635	0.08515120519
2238	0.006053829582	0.1138603142	0.08514531758
2239	0.006053224794	0.1138429648	0.08513699734
2240	0.006052707758	0.1138293627	0.08512925328
2241	0.006051828554	0.1138178538	0.08511707684
2242	0.006051605277	0.1138115521	0.08511379509
2243	0.006051021925	0.113800887	0.08510530625
2244	0.006050282689	0.1137879751	0.08509514476
2245	0.006050155717	0.1137862497	0.08509336067
2246	0.006049377185	0.1137675822	0.085081704
2247	0.006047805055	0.1137447906	0.08505952741
2248	0.006047038688	0.1137302374	0.08504843672
2249	0.00604619616	0.1137141016	0.08503651254
2250	0.00604520793	0.1136968605	0.08502340345
2251	0.006045125819	0.1136953486	0.08502218668
2252	0.006043823308	0.1136738473	0.08500315865
2253	0.00604275443	0.1136545423	0.08498793944
2254	0.006041709299	0.1136385733	0.08497362074
2255	0.006041113769	0.1136278885	0.08496553015
2256	0.006040316663	0.1136100368	0.08495440973
2257	0.006039038327	0.1135913273	0.08493610233
2258	0.006038909614	0.1135900569	0.08493434819
2259	0.006038382792	0.1135810786	0.08492675256
2260	0.006037391574	0.1135652689	0.08491248236
2261	0.006035882385	0.1135378093	0.08489194956
2262	0.006035151365	0.1135256107	0.08488175006
2263	0.006034573634	0.1135164778	0.08487296992
2264	0.006034026311	0.1135031816	0.08486519192
2265	0.006032900315	0.113484576	0.08484929861
2266	0.006032861749	0.1134842027	0.0848487314
2267	0.006031379816	0.1134633343	0.08482811525
2268	0.006030530132	0.1134519348	0.08481496936
2269	0.006030344194	0.1134459904	0.08481209123
2270	0.006029712622	0.1134340021	0.0848032761
2271	0.006028306399	0.1134078659	0.08478306635
2272	0.006027896401	0.1133967121	0.08477757273
2273	0.006026124353	0.1133702406	0.08475183699
2274	0.006025562123	0.1133590012	0.08474424046
2275	0.006025341399	0.1133493	0.08474076981
2276	0.006024557198	0.1133344987	0.08472966116
2277	0.006024218406	0.1133281504	0.08472461413
2278	0.006023588295	0.1133171188	0.08471519776
2279	0.006022792615	0.113305585	0.08470457496
2280	0.006022525926	0.1132972812	0.08470061584
2281	0.006021586815	0.1132764114	0.08468779248
2282	0.006020339327	0.1132561327	0.08466966418
2283	0.006018975782	0.1132363328	0.08465070423
2284	0.006018712301	0.1132305133	0.08464713577
2285	0.006018011635	0.1132114165	0.0846376675
2286	0.006017373836	0.1131970982	0.08462871511
2287	0.006016782988	0.1131806438	0.08462028254
2288	0.00601571042	0.1131586693	0.08460428177
2289	0.006015095902	0.1131465678	0.08459602161
2290	0.006014095787	0.1131272742	0.08458214915
2291	0.006013084239	0.113105448	0.08456710978
2292	0.00601254349	0.1130882126	0.08455945858
2293	0.006011554185	0.1130652884	0.08454545322
2294	0.006010264663	0.1130432129	0.08452779467
2295	0.006009609289	0.1130302233	0.08451795842
2296	0.006008668661	0.1130111888	0.08450511863
2297	0.006007452481	0.1129919997	0.0844870267
2298	0.006006817139	0.1129745067	0.0844778612
2299	0.006006768015	0.1129741256	0.08447715163
2300	0.006005534134	0.1129528161	0.08445983102
2301	0.006004734607	0.1129313191	0.08444849791
2302	0.006003987519	0.1129166566	0.0844383992
2303	0.006003537358	0.1129056862	0.08443176645
2304	0.006003389586	0.112901671	0.08442943582
2305	0.006002851552	0.1128913627	0.08442168294
2306	0.006001820398	0.1128665409	0.08440749896
2307	0.006001223742	0.1128507751	0.0843987058
2308	0.006000910615	0.1128449493	0.08439408934
2309	0.005999989204	0.1128265262	0.08438137342
2310	0.00599957891	0.1128170909	0.08437562983
2311	0.005998715059	0.1128041674	0.08436409974
2312	0.005997808727	0.1127877838	0.08435163671
2313	0.005997204366	0.1127731014	0.08434236853
2314	0.005996416689	0.1127584727	0.08433110736
2315	0.005996094287	0.1127529908	0.08432672985
2316	0.005995445101	0.1127333951	0.0843169809
2317	0.005994731513	0.1127194476	0.08430685806
2318	0.005994456834	0.1127141422	0.08430293511
2319	0.005993746605	0.1127018781	0.08429278923
2320	0.005993704988	0.1127015582	0.08429217713
2321	0.005992744986	0.1126841099	0.08427935148
2322	0.005992177427	0.1126691103	0.08427116859
2323	0.005991353987	0.1126514985	0.08425972911
2324	0.005990903712	0.1126413117	0.08425301508
2325	0.005990618826	0.1126365548	0.084249117
2326	0.005990093687	0.1126258248	0.0842413694
2327	0.00598881569	0.112606484	0.08422250513
2328	0.005988102925	0.1125934261	0.08421267661
2329	0.005987100247	0.1125772052	0.08419888453
2330	0.005986261616	0.1125596614	0.08418750985
2331	0.005985835187	0.1125507014	0.08418169849
2332	0.005985074335	0.1125380991	0.0841712933
2333	0.005984882058	0.11253141	0.08416814196
2334	0.005984546509	0.1125244449	0.08416369599
2335	0.005983803456	0.1125073179	0.0841536106
2336	0.005982831528	0.1124878186	0.0841402398
2337	0.005982201334	0.1124668766	0.08413139744
2338	0.005982022206	0.1124618974	0.08412867874
2339	0.005981260863	0.1124466156	0.08411833509
2340	0.005979804064	0.1124103619	0.08409748334
2341	0.005978811934	0.1123959728	0.08408345029
2342	0.005978436205	0.1123879364	0.08407822221
2343	0.005977522559	0.112371468	0.08406545599
2344	0.005976494344	0.1123554729	0.08405124295
2345	0.005976247523	0.1123493925	0.08404778356
2346	0.005975570666	0.1123370218	0.08403849067
2347	0.00597473047	0.1123164033	0.08402701132
2348	0.005973964707	0.1122996598	0.08401678914
2349	0.005973235241	0.1122812828	0.08400667355
2350	0.005972414567	0.1122629896	0.08399515181
2351	0.005970871505	0.1122344252	0.08397291762
2352	0.005969391234	0.11221044	0.08395209829
2353	0.005968435579	0.1121939076	0.08393837032
2354	0.005967941323	0.1121800592	0.08393145952
2355	0.005967209584	0.1121638069	0.08392151154
2356	0.00596689073	0.1121565307	0.08391669988
2357	0.00596647599	0.1121491861	0.08391071001
2358	0.005965865189	0.1121386943	0.08390186892
2359	0.00596527474	0.1121231049	0.08389345865
2360	0.005964086646	0.112102912	0.08387608697
2361	0.005963930503	0.1120976539	0.08387369114
2362	0.005962766952	0.1120745703	0.08385667191
2363	0.005961927486	0.1120541076	0.08384439346
2364	0.005960770743	0.11203598	0.08382837689
2365	0.005959250545	0.1120097008	0.08380653934
2366	0.005958680039	0.1119978594	0.08379830201
2367	0.005958119756	0.1119715886	0.08378993185
2368	0.005957487893	0.1119598695	0.08378129799
2369	0.005957117911	0.1119529519	0.08377558175
2370	0.005956608784	0.1119438719	0.08376806348
2371	0.005956040927	0.1119257842	0.08375951043
2372	0.005955615626	0.1119160998	0.08375336084
2373	0.005954818373	0.1118995146	0.08374243116
2374	0.005953905244	0.1118832547	0.08372987113
2375	0.005953191876	0.1118709624	0.08371930282
2376	0.005952173377	0.1118505658	0.08370553769
2377	0.005951211618	0.1118340132	0.08369231361
2378	0.005950767028	0.1118232519	0.0836856922
2379	0.005948863266	0.111797214	0.08365890368
2380	0.005947925555	0.1117776294	0.08364599711
2381	0.00594738943	0.1117679105	0.08363816205
2382	0.005946676837	0.1117571326	0.08362866651
2383	0.005945956577	0.1117448728	0.08361890823
2384	0.005945445398	0.1117368355	0.08361132817
2385	0.005944281381	0.1117111631	0.0835941533
2386	0.00594374042	0.111699218	0.08358629549
2387	0.005943000315	0.1116817224	0.08357512906
2388	0.005942426239	0.1116717545	0.08356684312
2389	0.005941671011	0.1116557791	0.08355648948
2390	0.005941107653	0.1116461697	0.08354832244
2391	0.005940575255	0.1116374185	0.08354038641
2392	0.005939779838	0.1116253147	0.08352934988
2393	0.00593924121	0.1116177113	0.08352165181
2394	0.005938348582	0.1116024093	0.08350966622
2395	0.005937769498	0.1115912803	0.08350177729
2396	0.005937281085	0.1115827841	0.08349450823
2397	0.005936590981	0.1115654704	0.08348410935
2398	0.005935728191	0.1115494273	0.08347265627
2399	0.005934051184	0.1115179655	0.08344884068
2400	0.005933505946	0.1115076625	0.08344085038
2401	0.005933059696	0.1114977185	0.08343423203
2402	0.005932103062	0.1114818189	0.08341975871
2403	0.005931320226	0.1114665713	0.08340887267
2404	0.005930982996	0.1114592172	0.0834038658
2405	0.005930423031	0.1114338538	0.08339550598
2406	0.005929322892	0.111411008	0.08338022663
2407	0.005928290787	0.1113958239	0.08336476561
2408	0.005927724761	0.1113866346	0.08335614583
2409	0.005927223191	0.1113767978	0.08334930609
2410	0.005926780357	0.1113662887	0.08334322227
2411	0.0059255858	0.1113508819	0.08332642323
2412	0.005924185871	0.1113271256	0.08330628837
2413	0.005923590847	0.1113134865	0.08329749323
2414	0.005923447685	0.1113096293	0.08329534323
2415	0.005922110606	0.1112864522	0.0832763062
2416	0.005920855886	0.1112662379	0.08325867834
2417	0.005920092503	0.1112513226	0.0832478438
2418	0.00591906146	0.1112343857	0.08323290435
2419	0.005918525901	0.1112245972	0.08322551764
2420	0.005917593871	0.1112068909	0.08321244921
2421	0.005916698267	0.1111829615	0.08319980677
2422	0.005915989437	0.1111668315	0.08318922442
2423	0.005915244468	0.1111513545	0.08317900106
2424	0.005914462764	0.1111390893	0.08316864546
2425	0.005914115445	0.1111305429	0.08316378488
2426	0.005913393259	0.1111124248	0.08315404093
2427	0.005912475313	0.1110986993	0.083140836
2428	0.005912171708	0.1110884856	0.08313633876
2429	0.005911736002	0.1110748409	0.08312999574
2430	0.005911434166	0.1110696743	0.08312591621
2431	0.005909743924	0.1110433751	0.0831019419
2432	0.005909490115	0.11103675	0.08309817316
2433	0.005908532241	0.111014027	0.08308474452
2434	0.005908013612	0.1110020712	0.08307680262
2435	0.005907253971	0.1109842409	0.0830665458
2436	0.005907075042	0.110977954	0.08306388388
2437	0.005905846409	0.1109573353	0.08304691474
2438	0.005905058941	0.1109380384	0.08303500702
2439	0.005904239533	0.1109243096	0.08302375448
2440	0.005903872723	0.1109141409	0.08301850687
2441	0.005902925895	0.1108903413	0.08300532199
2442	0.005902249475	0.1108800827	0.08299539346
2443	0.005901544284	0.110864746	0.08298576254
2444	0.005901053784	0.1108550571	0.08297864812
2445	0.005900223919	0.1108412476	0.08296732412
2446	0.00589957386	0.1108228378	0.08295800642
2447	0.005899270533	0.1108155138	0.08295379567
2448	0.005899113107	0.1108083524	0.0829517123
2449	0.005898805376	0.1108011013	0.08294711508
2450	0.005898518642	0.1107953213	0.08294301593
2451	0.005897236448	0.1107695526	0.08292532856
2452	0.005897200867	0.1107692922	0.08292480934
2453	0.005896633731	0.1107569184	0.08291670285
2454	0.005896057514	0.1107427635	0.08290850146
2455	0.005895575623	0.1107343502	0.08290133314
2456	0.005895083388	0.1107270057	0.0828947226
2457	0.005894000559	0.1107079932	0.08287969334
2458	0.005893532301	0.1106967167	0.08287352267
2459	0.005892942705	0.1106792817	0.08286482511
2460	0.005892622062	0.1106680102	0.08286017678
2461	0.005891671996	0.1106428716	0.08284645328
2462	0.00589165736	0.1106426301	0.08284622696
2463	0.005891063736	0.1106324428	0.08283744535
2464	0.005890551193	0.1106198361	0.08283036955
2465	0.005889674401	0.11060265	0.08281830998
2466	0.005888661103	0.110584806	0.08280400984
2467	0.005888193092	0.1105781351	0.08279738919
2468	0.005887533654	0.1105650454	0.08278834204
2469	0.005886930688	0.1105501607	0.08277913654
2470	0.005886164158	0.110538071	0.08276872286
2471	0.005885450399	0.1105259882	0.08275777128
2472	0.005884646491	0.110514533	0.08274682067
2473	0.005884271853	0.1105043451	0.08274117581
2474	0.005883176138	0.1104868282	0.08272616729
2475	0.00588235583	0.1104736414	0.08271431541
2476	0.005881899129	0.1104573826	0.0827081491
2477	0.005881475838	0.1104459063	0.08270193149
2478	0.005880904337	0.1104282674	0.08269338127
2479	0.005879974385	0.1104118832	0.0826810389
2480	0.005879357632	0.110395522	0.08267200212
2481	0.005878298222	0.1103749564	0.08265647421
2482	0.00587741568	0.110357318	0.08264319934
2483	0.005877045428	0.1103506582	0.08263771963
2484	0.005876905839	0.1103470638	0.08263563054
2485	0.005876101046	0.1103326413	0.08262422162
2486	0.005875425192	0.110316826	0.08261499078
2487	0.005874663325	0.1103024966	0.08260453648
2488	0.00587430515	0.110289207	0.08259895177
2489	0.005873778985	0.1102804423	0.08259188586
2490	0.005872916788	0.1102646075	0.08257970369
2491	0.005872113551	0.1102502154	0.08256784765
2492	0.00587110457	0.110227141	0.08255298262
2493	0.005870597035	0.1102166573	0.08254610195
2494	0.005869981775	0.1102022862	0.08253792727
2495	0.005869496607	0.1101940661	0.08253138
2496	0.005869116454	0.1101885499	0.08252566998
2497	0.005867817892	0.1101653537	0.08250774415
2498	0.00586730781	0.1101540248	0.08250015152
2499	0.005866667175	0.1101397977	0.08249121343
2500	0.005865787294	0.1101270335	0.08247904019
2501	0.005864729176	0.1101085614	0.08246410555
2502	0.005863117004	0.1100838277	0.08244059845
2503	0.005862502802	0.1100757273	0.08243235171
2504	0.005861568726	0.11006071	0.08241932137
2505	0.005860873415	0.1100480452	0.08240963535
2506	0.005860408278	0.1100424109	0.08240323503
2507	0.005860011251	0.1100347997	0.08239726814
2508	0.00585908051	0.1100129486	0.08238376521
2509	0.005858319424	0.1099996066	0.08237274416
2510	0.005857673504	0.1099821373	0.08236384815
2511	0.00585620288	0.1099563299	0.08234296407
2512	0.00585566721	0.109948346	0.08233541736
2513	0.005854617465	0.1099286333	0.08232065973
2514	0.005854018272	0.1099195602	0.08231182942
2515	0.005853255244	0.1099054891	0.08230164775
2516	0.005852359391	0.1098937625	0.08228819379
2517	0.005851951485	0.1098860617	0.0822822596
2518	0.005851460807	0.1098691814	0.08227570403
2519	0.005850623922	0.1098547765	0.0822639866
2520	0.005849375122	0.1098379928	0.08224670369
2521	0.00584862269	0.1098244453	0.0822365267
2522	0.005847451863	0.1098066933	0.08222020337
2523	0.005846525087	0.1097929238	0.08220733553
2524	0.005846361167	0.1097884418	0.0822049777
2525	0.005845352029	0.1097690682	0.08219019471
2526	0.005844728315	0.1097554297	0.08218133696
2527	0.005844046407	0.1097428947	0.08217138688
2528	0.005843316043	0.1097262969	0.0821612856
2529	0.005842545977	0.1097114621	0.08215079577
2530	0.005841965452	0.1097027649	0.08214232275
2531	0.00584144765	0.1096925372	0.08213519638
2532	0.005840993356	0.1096860985	0.08212870552
2533	0.005840602425	0.1096765551	0.08212340192
2534	0.005840172237	0.109660058	0.08211703892
2535	0.005839625445	0.1096503235	0.08210871204
2536	0.005839374972	0.1096453504	0.08210531123
2537	0.00583855815	0.109617669	0.08209352594
2538	0.00583831624	0.1096127263	0.08209013121
2539	0.005837995226	0.1096061127	0.08208537419
2540	0.00583746409	0.1095901031	0.08207734235
2541	0.005835798874	0.1095598601	0.08205427825
2542	0.005834324992	0.1095376905	0.08203393854
2543	0.005833844042	0.1095304198	0.08202680897
2544	0.005833534248	0.1095239175	0.08202215525
2545	0.0058322751	0.1095000205	0.08200426019
2546	0.005831218481	0.1094826467	0.0819893186
2547	0.005830352728	0.1094697012	0.0819771534
2548	0.005829488852	0.1094547328	0.0819654383
2549	0.005828657197	0.1094385231	0.08195413927
2550	0.005828250598	0.109429227	0.0819485725
2551	0.005828221201	0.1094289606	0.08194813717
2552	0.005827354601	0.109406823	0.0819355811
2553	0.005827067253	0.1093984817	0.0819312535
2554	0.00582617619	0.1093749366	0.08191839631
2555	0.005826066124	0.1093734066	0.08191687918
2556	0.005825205544	0.109356832	0.08190521404
2557	0.005824317261	0.109339091	0.08189327761
2558	0.005823700275	0.1093259635	0.0818845494
2559	0.005823395273	0.1093203551	0.08188019042
2560	0.005822323055	0.1093016111	0.08186434943
2561	0.005821146221	0.1092773063	0.08184809568
2562	0.005820701083	0.1092696096	0.08184209634
2563	0.005819642754	0.1092508742	0.08182798293
2564	0.005818750633	0.109230566	0.08181599247
2565	0.005818424975	0.1092259244	0.08181158317
2566	0.005817942802	0.1092182707	0.08180480617
2567	0.005816971621	0.1092020716	0.08179035307
2568	0.005816400495	0.1091918632	0.08178212682
2569	0.005816122944	0.1091871271	0.08177838628
2570	0.005815541553	0.1091752823	0.081770321
2571	0.005815070463	0.1091659413	0.08176349169
2572	0.00581403353	0.109147016	0.0817486421
2573	0.005813781357	0.1091420935	0.08174494271
2574	0.005812852329	0.1091280941	0.08173102868
2575	0.005812242928	0.1091186906	0.08172283335
2576	0.00581137663	0.1091019883	0.08171078122
2577	0.005811037347	0.1090973277	0.08170615614
2578	0.0058103122	0.109080772	0.08169595109
2579	0.005809727018	0.1090670416	0.0816876525
2580	0.0058092563	0.1090550595	0.08168057312
2581	0.005808976111	0.1090457369	0.08167654167
2582	0.005808506415	0.1090349722	0.08167016411
2583	0.005807673784	0.1090150913	0.08165813322
2584	0.005807095802	0.1090003718	0.08164980828
2585	0.005806069403	0.1089838375	0.08163564987
2586	0.005805374064	0.1089721509	0.08162522843
2587	0.005804874599	0.1089650812	0.08161844413
2588	0.005804197573	0.1089531133	0.08160883363
2589	0.005802818959	0.1089302829	0.08158982728
2590	0.005802240937	0.1089181333	0.08158117123
2591	0.005801534176	0.1089036124	0.08157126901
2592	0.005800893983	0.1088901663	0.081561698
2593	0.005799957594	0.1088726322	0.08154864782
2594	0.005798289231	0.1088438242	0.08152528778
2595	0.005797131714	0.1088248889	0.0815092802
2596	0.005796273858	0.1088046935	0.08149683697
2597	0.005795573222	0.1087928718	0.08148698535
2598	0.005794824725	0.1087764688	0.08147614368
2599	0.005793929967	0.1087605751	0.08146393314
2600	0.005792731593	0.1087375569	0.08144744215
2601	0.005791756679	0.1087196671	0.08143377008
2602	0.005791015344	0.1087045281	0.08142307064
2603	0.005790323738	0.1086921418	0.08141357013
2604	0.005789555827	0.1086784485	0.08140238984
2605	0.005788132192	0.1086520576	0.08138225234
2606	0.005787994741	0.1086481759	0.08138039233
2607	0.005787963393	0.1086478847	0.08137993881
2608	0.005786213754	0.1086216636	0.08135543922
2609	0.005785648684	0.1086087019	0.08134669408
2610	0.00578458515	0.1085874915	0.08133153749
2611	0.00578428669	0.1085797955	0.08132722105
2612	0.005782808597	0.1085547639	0.08130546257
2613	0.005782048002	0.1085436629	0.0812950335
2614	0.005781467423	0.10852572	0.08128625443
2615	0.005780707803	0.1085113788	0.08127519694
2616	0.005780223311	0.1085019875	0.08126794966
2617	0.005779409131	0.1084880053	0.08125651869
2618	0.005778742683	0.1084764274	0.08124738604
2619	0.00577835933	0.1084671034	0.0812417009
2620	0.005777991414	0.10846167	0.08123675027
2621	0.005777600881	0.1084538162	0.08123066902
2622	0.005777392829	0.108448943	0.08122788802
2623	0.005777023278	0.1084396002	0.08122226461
2624	0.005776501144	0.1084308088	0.08121454005
2625	0.005776054342	0.1084195315	0.08120781731
2626	0.005775781973	0.108415695	0.08120367198
2627	0.00577502599	0.1084002152	0.0811921944
2628	0.005774628655	0.1083919973	0.08118610164
2629	0.005774341247	0.1083819819	0.08118178737
2630	0.00577430651	0.108381661	0.0811812706
2631	0.005773628549	0.1083640458	0.08117193531
2632	0.005773040886	0.1083490526	0.08116349977
2633	0.005772619774	0.1083403381	0.08115781455
2634	0.005771963906	0.1083296677	0.08114829631
2635	0.005771376053	0.1083208023	0.08113991368
2636	0.005770336485	0.1083050371	0.08112504606
2637	0.00576998687	0.1082985765	0.08112024764
2638	0.005769399345	0.1082838148	0.08111182521
2639	0.005769184045	0.108279124	0.0811087925
2640	0.005768579076	0.1082645357	0.08109967616
2641	0.005767725422	0.1082418796	0.08108820875
2642	0.005766886689	0.1082283638	0.08107618007
2643	0.005766357297	0.1082179957	0.08106804375
2644	0.005766061142	0.1082117475	0.08106392657
2645	0.005765642288	0.1082017479	0.08105783126
2646	0.005764960378	0.1081895805	0.08104733988
2647	0.005763971261	0.1081703474	0.08103381921
2648	0.005763115286	0.1081532454	0.0810215503
2649	0.005762712575	0.1081433998	0.08101574197
2650	0.005762468328	0.1081378285	0.08101206954
2651	0.005762057003	0.1081255152	0.08100608751
2652	0.005762028034	0.1081252782	0.08100564993
2653	0.005761794253	0.1081195595	0.08100222976
2654	0.005760946081	0.1081027956	0.08099043923
2655	0.005759935314	0.1080896772	0.08097626303
2656	0.005758697486	0.1080624272	0.08095981428
2657	0.005758347557	0.1080500518	0.08095458524
2658	0.005757498647	0.1080356742	0.08094288009
2659	0.005757055742	0.1080271005	0.08093672705
2660	0.005756800206	0.1080224114	0.08093328801
2661	0.005756068885	0.1080101507	0.08092261241
2662	0.005755565272	0.1080008312	0.08091535608
2663	0.005754988317	0.1079890028	0.08090755754
2664	0.005753829344	0.1079696332	0.08089140525
2665	0.005753307668	0.107957503	0.08088436248
2666	0.005753206461	0.1079548085	0.08088293351
2667	0.005752642753	0.10794513	0.08087515976
2668	0.005752206962	0.1079323395	0.08086868222
2669	0.005751701902	0.1079234213	0.08086159972
2670	0.005751184969	0.1079155245	0.08085415095
2671	0.005750742643	0.1079073569	0.08084824653
2672	0.005749913777	0.1078889624	0.08083708358
2673	0.00574922504	0.1078771289	0.08082759857
2674	0.005748517841	0.1078620547	0.08081712844
2675	0.005748376917	0.1078588696	0.08081503183
2676	0.005747960657	0.1078487289	0.08080880902
2677	0.005747622103	0.1078431868	0.08080400476
2678	0.005746578627	0.1078236654	0.08078972225
2679	0.00574526819	0.1078027715	0.08077105025
2680	0.00574496749	0.1077979843	0.08076656003
2681	0.005743681856	0.1077781124	0.08074832421
2682	0.005743052531	0.1077652612	0.08073883311
2683	0.00574221844	0.1077484825	0.08072724237
2684	0.005741571205	0.1077364568	0.08071801396
2685	0.005741140584	0.1077249864	0.08071135373
2686	0.005740129211	0.1077093749	0.08069736777
2687	0.005739559306	0.1076979622	0.08068923606
2688	0.005738594055	0.1076782694	0.08067534634
2689	0.005737466553	0.1076598482	0.08065954192
2690	0.005737444801	0.1076595612	0.08065922169
2691	0.005736854794	0.1076420401	0.08065128154
2692	0.005736486815	0.1076335931	0.08064582744
2693	0.005735877646	0.1076200481	0.08063738072
2694	0.005735202662	0.1076078249	0.08062761591
2695	0.005734209772	0.1075929333	0.08061297175
2696	0.005733363223	0.1075802834	0.08060029585
2697	0.0057325924	0.1075654168	0.08058990921
2698	0.00573163887	0.1075454626	0.08057662674
2699	0.005730991629	0.1075362898	0.08056704902
2700	0.0057306649	0.10753067	0.08056214221
2701	0.005730005422	0.1075193808	0.08055293262
2702	0.005729339072	0.1075062053	0.08054303528
2703	0.005729044853	0.1074997474	0.08053908744
2704	0.005728665327	0.1074941329	0.08053398124
2705	0.005728252364	0.1074865589	0.08052838104
2706	0.00572771352	0.107473046	0.0805204407
2707	0.005726762542	0.1074589069	0.08050714216
2708	0.005726255718	0.1074467408	0.0804995392
2709	0.005725626766	0.1074364589	0.08049025441
2710	0.005725039844	0.1074269977	0.08048129173
2711	0.005724744691	0.1074179781	0.08047706011
2712	0.005723990008	0.1073993541	0.0804667913
2713	0.005723752283	0.1073924465	0.0804631874
2714	0.005723241995	0.1073826734	0.08045556873
2715	0.005722976087	0.1073734944	0.0804517135
2716	0.005722054226	0.1073537268	0.08043912695
2717	0.005721410333	0.1073384457	0.08043045571
2718	0.00572095729	0.1073292135	0.08042395656
2719	0.005719742229	0.107309278	0.0804066775
2720	0.005718469732	0.107288878	0.08038864745
2721	0.005718192344	0.1072826619	0.08038490249
2722	0.0057173338	0.1072655572	0.08037338197
2723	0.005716794844	0.1072534656	0.08036538995
2724	0.005716305869	0.1072402055	0.08035873263
2725	0.005715533733	0.1072269626	0.08034842444
2726	0.005715147162	0.1072156276	0.08034308632
2727	0.005714992442	0.1072111436	0.08034067346
2728	0.005714620005	0.107196738	0.0803351495
2729	0.0057143938	0.1071920989	0.08033167223
2730	0.005713572198	0.1071774114	0.08032023664
2731	0.005712590135	0.1071570566	0.08030653865
2732	0.005712553667	0.1071567262	0.08030602464
2733	0.005712314058	0.1071519987	0.08030279408
2734	0.005711207606	0.1071311546	0.08028746023
2735	0.005709888377	0.1071083942	0.08026838237
2736	0.005709254151	0.1070963685	0.08025921063
2737	0.005708298856	0.1070833281	0.08024580269
2738	0.00570666522	0.1070576792	0.08022235644
2739	0.005706092501	0.1070396817	0.0802138443
2740	0.005706034846	0.1070385793	0.08021306777
2741	0.005705637527	0.1070312392	0.08020720769
2742	0.005705235082	0.1070228573	0.0802010251
2743	0.005703688018	0.1070008189	0.08017918544
2744	0.005703663593	0.1070005693	0.08017883074
2745	0.005702766393	0.1069802263	0.0801668998
2746	0.0057019374	0.1069652955	0.08015535389
2747	0.005701793974	0.1069621931	0.08015313312
2748	0.005701393677	0.1069529233	0.08014737341
2749	0.005700585107	0.1069375747	0.08013604557
